round,accuracy,loss,bytes_received,bytes_sent,timestamp
666,0.8199999928474426,0.4132641553878784,800,800,None,2026-01-05 23:19:04.522780
667,0.800000011920929,0.4048640727996826,800,800,None,2026-01-05 23:19:04.825844
668,0.7900000214576721,0.39720505475997925,800,800,None,2026-01-05 23:19:05.137604
669,0.8399999737739563,0.36756622791290283,800,800,None,2026-01-05 23:19:05.439085
670,0.8149999976158142,0.3642478287220001,800,800,None,2026-01-05 23:19:05.741921
671,0.824999988079071,0.41302475333213806,800,800,None,2026-01-05 23:19:06.048023
672,0.824999988079071,0.3738308250904083,800,800,None,2026-01-05 23:19:06.372835
673,0.8399999737739563,0.3638676404953003,800,800,None,2026-01-05 23:19:06.687914
674,0.8650000095367432,0.3146553039550781,800,800,None,2026-01-05 23:19:06.999130
675,0.7900000214576721,0.42281532287597656,800,800,None,2026-01-05 23:19:07.319250
676,0.800000011920929,0.3795713782310486,800,800,None,2026-01-05 23:19:07.628304
677,0.8349999785423279,0.3621610999107361,800,800,None,2026-01-05 23:19:07.934707
678,0.800000011920929,0.38152214884757996,800,800,None,2026-01-05 23:19:08.244049
679,0.8149999976158142,0.40593814849853516,800,800,None,2026-01-05 23:19:08.546479
680,0.8550000190734863,0.3311525285243988,800,800,None,2026-01-05 23:19:08.851644
681,0.7400000095367432,0.46939629316329956,800,800,None,2026-01-05 23:19:09.162584
682,0.8349999785423279,0.372650682926178,800,800,None,2026-01-05 23:19:09.461713
683,0.8650000095367432,0.3283654451370239,800,800,None,2026-01-05 23:19:09.765343
684,0.7850000262260437,0.40834712982177734,800,800,None,2026-01-05 23:19:10.092988
685,0.824999988079071,0.34656330943107605,800,800,None,2026-01-05 23:19:10.405053
686,0.8199999928474426,0.3694392740726471,800,800,None,2026-01-05 23:19:10.715004
687,0.8149999976158142,0.3972511291503906,800,800,None,2026-01-05 23:19:11.029786
688,0.8349999785423279,0.3780358135700226,800,800,None,2026-01-05 23:19:11.339110
689,0.8050000071525574,0.36869269609451294,800,800,None,2026-01-05 23:19:11.679976
690,0.7599999904632568,0.3972892463207245,800,800,None,2026-01-05 23:19:11.984812
691,0.8550000190734863,0.33905360102653503,800,800,None,2026-01-05 23:19:12.294924
692,0.8149999976158142,0.35804733633995056,800,800,None,2026-01-05 23:19:12.603728
693,0.7900000214576721,0.35522159934043884,800,800,None,2026-01-05 23:19:12.908737
694,0.8349999785423279,0.3637297749519348,800,800,None,2026-01-05 23:19:13.216097
695,0.8050000071525574,0.39542457461357117,800,800,None,2026-01-05 23:19:13.518485
696,0.8149999976158142,0.39231517910957336,800,800,None,2026-01-05 23:19:13.842339
697,0.8050000071525574,0.4117632806301117,800,800,None,2026-01-05 23:19:14.163259
698,0.8299999833106995,0.4235345125198364,800,800,None,2026-01-05 23:19:14.475786
699,0.8399999737739563,0.3425039052963257,800,800,None,2026-01-05 23:19:14.796574
700,0.8199999928474426,0.369512140750885,800,800,None,2026-01-05 23:19:15.135680
701,0.800000011920929,0.3812529742717743,800,800,None,2026-01-05 23:19:15.441649
702,0.7799999713897705,0.409191370010376,800,800,None,2026-01-05 23:19:15.751643
703,0.8149999976158142,0.3926016688346863,800,800,None,2026-01-05 23:19:16.067045
704,0.7549999952316284,0.48113077878952026,800,800,None,2026-01-05 23:19:16.370454
705,0.8299999833106995,0.34917712211608887,800,800,None,2026-01-05 23:19:16.681531
706,0.7900000214576721,0.41664618253707886,800,800,None,2026-01-05 23:19:16.983981
707,0.8149999976158142,0.3830201029777527,800,800,None,2026-01-05 23:19:17.291714
708,0.7599999904632568,0.4448714554309845,800,800,None,2026-01-05 23:19:17.611248
709,0.8149999976158142,0.37236592173576355,800,800,None,2026-01-05 23:19:17.929067
710,0.8500000238418579,0.383968710899353,800,800,None,2026-01-05 23:19:18.247279
711,0.7799999713897705,0.43267184495925903,800,800,None,2026-01-05 23:19:18.556724
712,0.8450000286102295,0.37249791622161865,800,800,None,2026-01-05 23:19:18.864844
713,0.8050000071525574,0.42841216921806335,800,800,None,2026-01-05 23:19:19.175582
714,0.8399999737739563,0.3598088324069977,800,800,None,2026-01-05 23:19:19.477801
715,0.8399999737739563,0.3963510990142822,800,800,None,2026-01-05 23:19:19.781093
716,0.8349999785423279,0.3529108464717865,800,800,None,2026-01-05 23:19:20.091308
717,0.8149999976158142,0.39540016651153564,800,800,None,2026-01-05 23:19:20.392313
718,0.824999988079071,0.3673693537712097,800,800,None,2026-01-05 23:19:20.694915
719,0.8199999928474426,0.41684645414352417,800,800,None,2026-01-05 23:19:20.995624
720,0.7850000262260437,0.4404243528842926,800,800,None,2026-01-05 23:19:21.320913
721,0.7350000143051147,0.4710754156112671,800,800,None,2026-01-05 23:19:21.698946
722,0.7699999809265137,0.5060462355613708,800,800,None,2026-01-05 23:19:22.024776
723,0.7749999761581421,0.49059271812438965,800,800,None,2026-01-05 23:19:22.340507
724,0.7900000214576721,0.6747636198997498,800,800,None,2026-01-05 23:19:22.651655
725,0.8199999928474426,0.37948524951934814,800,800,None,2026-01-05 23:19:22.958941
726,0.8199999928474426,0.3760579228401184,800,800,None,2026-01-05 23:19:23.269442
727,0.7900000214576721,0.3882741928100586,800,800,None,2026-01-05 23:19:23.577719
728,0.8149999976158142,0.38139477372169495,800,800,None,2026-01-05 23:19:23.885281
729,0.8450000286102295,0.36615920066833496,800,800,None,2026-01-05 23:19:24.192386
730,0.8450000286102295,0.37382084131240845,800,800,None,2026-01-05 23:19:24.492587
731,0.8199999928474426,0.37936362624168396,800,800,None,2026-01-05 23:19:24.793748
732,0.8050000071525574,0.4016512930393219,800,800,None,2026-01-05 23:19:25.119895
733,0.800000011920929,0.3820280134677887,800,800,None,2026-01-05 23:19:25.432728
734,0.8149999976158142,0.39712074398994446,800,800,None,2026-01-05 23:19:25.742826
735,0.8299999833106995,0.35287341475486755,800,800,None,2026-01-05 23:19:26.056491
736,0.8050000071525574,0.40714749693870544,800,800,None,2026-01-05 23:19:26.369210
737,0.8100000023841858,0.38578784465789795,800,800,None,2026-01-05 23:19:26.676891
738,0.824999988079071,0.39593276381492615,800,800,None,2026-01-05 23:19:26.987613
739,0.8349999785423279,0.3384006917476654,800,800,None,2026-01-05 23:19:27.304065
740,0.8450000286102295,0.3379608988761902,800,800,None,2026-01-05 23:19:27.609286
741,0.800000011920929,0.40102675557136536,800,800,None,2026-01-05 23:19:27.910729
742,0.824999988079071,0.3774451017379761,800,800,None,2026-01-05 23:19:28.217350
743,0.7900000214576721,0.43468376994132996,800,800,None,2026-01-05 23:19:28.520171
744,0.8149999976158142,0.398728609085083,800,800,None,2026-01-05 23:19:28.842580
745,0.7649999856948853,0.38971078395843506,800,800,None,2026-01-05 23:19:29.474054
746,0.8500000238418579,0.3511761724948883,800,800,None,2026-01-05 23:19:29.786350
747,0.8199999928474426,0.366580605506897,800,800,None,2026-01-05 23:19:30.103269
748,0.8349999785423279,0.35284173488616943,800,800,None,2026-01-05 23:19:30.420324
749,0.8149999976158142,0.3929527997970581,800,800,None,2026-01-05 23:19:30.725568
750,0.8349999785423279,0.35038548707962036,800,800,None,2026-01-05 23:19:31.039414
751,0.7950000166893005,0.3755660951137543,800,800,None,2026-01-05 23:19:31.349764
752,0.8399999737739563,0.3553723096847534,800,800,None,2026-01-05 23:19:31.660641
753,0.7950000166893005,0.42652174830436707,800,800,None,2026-01-05 23:19:31.966627
754,0.7400000095367432,0.5284526348114014,800,800,None,2026-01-05 23:19:32.275146
755,0.7900000214576721,0.4344419538974762,800,800,None,2026-01-05 23:19:32.578781
756,0.8149999976158142,0.3445549011230469,800,800,None,2026-01-05 23:19:32.884530
757,0.7699999809265137,0.4587918221950531,800,800,None,2026-01-05 23:19:33.211744
758,0.8550000190734863,0.35326606035232544,800,800,None,2026-01-05 23:19:33.531290
759,0.7950000166893005,0.3654199540615082,800,800,None,2026-01-05 23:19:33.844606
760,0.8500000238418579,0.31051135063171387,800,800,None,2026-01-05 23:19:34.157576
761,0.800000011920929,0.3921697735786438,800,800,None,2026-01-05 23:19:34.471156
762,0.7699999809265137,0.445257306098938,800,800,None,2026-01-05 23:19:34.783633
763,0.8349999785423279,0.33803561329841614,800,800,None,2026-01-05 23:19:35.095011
764,0.800000011920929,0.39616382122039795,800,800,None,2026-01-05 23:19:35.404404
765,0.7799999713897705,0.4715449810028076,800,800,None,2026-01-05 23:19:35.708923
766,0.8149999976158142,0.4481803774833679,800,800,None,2026-01-05 23:19:36.018610
767,0.7549999952316284,0.44586753845214844,800,800,None,2026-01-05 23:19:36.330802
768,0.7850000262260437,0.36469364166259766,800,800,None,2026-01-05 23:19:36.640467
769,0.7850000262260437,0.44939562678337097,800,800,None,2026-01-05 23:19:36.964719
770,0.8100000023841858,0.3877383768558502,800,800,None,2026-01-05 23:19:37.279126
771,0.8349999785423279,0.34563907980918884,800,800,None,2026-01-05 23:19:37.592070
772,0.7900000214576721,0.39953380823135376,800,800,None,2026-01-05 23:19:37.920866
773,0.8349999785423279,0.30989062786102295,800,800,None,2026-01-05 23:19:38.236344
774,0.7950000166893005,0.408025860786438,800,800,None,2026-01-05 23:19:38.546525
775,0.8149999976158142,0.3726580739021301,800,800,None,2026-01-05 23:19:38.855734
776,0.8349999785423279,0.34606850147247314,800,800,None,2026-01-05 23:19:39.165838
777,0.800000011920929,0.40750962495803833,800,800,None,2026-01-05 23:19:39.472677
778,0.7699999809265137,0.48776447772979736,800,800,None,2026-01-05 23:19:39.776289
779,0.7950000166893005,0.4321446716785431,800,800,None,2026-01-05 23:19:40.086306
780,0.8149999976158142,0.42020174860954285,800,800,None,2026-01-05 23:19:40.389090
781,0.7850000262260437,0.39950135350227356,800,800,None,2026-01-05 23:19:40.715603
782,0.824999988079071,0.3686520457267761,800,800,None,2026-01-05 23:19:41.034461
783,0.7850000262260437,0.47125083208084106,800,800,None,2026-01-05 23:19:41.344272
784,0.8149999976158142,0.3830462396144867,800,800,None,2026-01-05 23:19:41.655602
785,0.8949999809265137,0.3195149004459381,800,800,None,2026-01-05 23:19:41.963248
786,0.7950000166893005,0.4083699882030487,800,800,None,2026-01-05 23:19:42.273969
787,0.8450000286102295,0.35222628712654114,800,800,None,2026-01-05 23:19:42.581400
788,0.8100000023841858,0.38428059220314026,800,800,None,2026-01-05 23:19:42.891697
789,0.6949999928474426,0.5023268461227417,800,800,None,2026-01-05 23:19:43.201294
790,0.8050000071525574,0.3710218667984009,800,800,None,2026-01-05 23:19:43.539395
791,0.8550000190734863,0.3401002585887909,800,800,None,2026-01-05 23:19:43.845967
792,0.7599999904632568,0.4472880959510803,800,800,None,2026-01-05 23:19:44.158536
793,0.8199999928474426,0.3470621109008789,800,800,None,2026-01-05 23:19:44.480428
794,0.7850000262260437,0.3952976167201996,800,800,None,2026-01-05 23:19:44.798847
795,0.7950000166893005,0.41296273469924927,800,800,None,2026-01-05 23:19:45.115034
796,0.7749999761581421,0.42406943440437317,800,800,None,2026-01-05 23:19:45.424166
797,0.8100000023841858,0.40505099296569824,800,800,None,2026-01-05 23:19:45.734168
798,0.8399999737739563,0.3717411756515503,800,800,None,2026-01-05 23:19:46.073445
799,0.7900000214576721,0.38246533274650574,800,800,None,2026-01-05 23:19:46.381744
800,0.8650000095367432,0.32279765605926514,800,800,None,2026-01-05 23:19:46.693112
801,0.8149999976158142,0.36362457275390625,800,800,None,2026-01-05 23:19:47.000182
802,0.824999988079071,0.38041090965270996,800,800,None,2026-01-05 23:19:47.315670
803,0.8600000143051147,0.31403863430023193,800,800,None,2026-01-05 23:19:47.620959
804,0.8149999976158142,0.37072688341140747,800,800,None,2026-01-05 23:19:47.928117
805,0.7900000214576721,0.4792068600654602,800,800,None,2026-01-05 23:19:48.256664
806,0.8399999737739563,0.3418999910354614,800,800,None,2026-01-05 23:19:48.573869
807,0.7699999809265137,0.3926602602005005,800,800,None,2026-01-05 23:19:48.890282
808,0.7850000262260437,0.3983684480190277,800,800,None,2026-01-05 23:19:49.208572
809,0.7749999761581421,0.3832158148288727,800,800,None,2026-01-05 23:19:49.521767
810,0.8100000023841858,0.3674332797527313,800,800,None,2026-01-05 23:19:49.834304
811,0.8399999737739563,0.3654497563838959,800,800,None,2026-01-05 23:19:50.148172
812,0.8199999928474426,0.3472107946872711,800,800,None,2026-01-05 23:19:50.460467
813,0.8299999833106995,0.3770928978919983,800,800,None,2026-01-05 23:19:50.771641
814,0.8199999928474426,0.36714446544647217,800,800,None,2026-01-05 23:19:51.076633
815,0.8500000238418579,0.33338847756385803,800,800,None,2026-01-05 23:19:51.381921
816,0.8450000286102295,0.31945645809173584,800,800,None,2026-01-05 23:19:51.689612
817,0.8199999928474426,0.33722472190856934,800,800,None,2026-01-05 23:19:52.025744
818,0.8299999833106995,0.36866459250450134,800,800,None,2026-01-05 23:19:52.347813
819,0.8450000286102295,0.3355894982814789,800,800,None,2026-01-05 23:19:52.661573
820,0.8399999737739563,0.32531073689460754,800,800,None,2026-01-05 23:19:52.975024
821,0.8349999785423279,0.3526429235935211,800,800,None,2026-01-05 23:19:53.285354
822,0.8399999737739563,0.3497246503829956,800,800,None,2026-01-05 23:19:53.592721
823,0.7799999713897705,0.40196624398231506,800,800,None,2026-01-05 23:19:53.900988
824,0.8199999928474426,0.36313557624816895,800,800,None,2026-01-05 23:19:54.212157
825,0.8149999976158142,0.41722336411476135,800,800,None,2026-01-05 23:19:54.517040
826,0.8050000071525574,0.40767383575439453,800,800,None,2026-01-05 23:19:54.823063
827,0.7799999713897705,0.4427694082260132,800,800,None,2026-01-05 23:19:55.133150
828,0.8050000071525574,0.36396634578704834,800,800,None,2026-01-05 23:19:55.437164
829,0.8149999976158142,0.3703676462173462,800,800,None,2026-01-05 23:19:55.760611
830,0.800000011920929,0.440998375415802,800,800,None,2026-01-05 23:19:56.080119
831,0.8100000023841858,0.37447988986968994,800,800,None,2026-01-05 23:19:56.407635
832,0.8299999833106995,0.32196974754333496,800,800,None,2026-01-05 23:19:56.718244
833,0.8050000071525574,0.42568671703338623,800,800,None,2026-01-05 23:19:57.035244
834,0.875,0.31822460889816284,800,800,None,2026-01-05 23:19:57.343615
835,0.8100000023841858,0.4487643539905548,800,800,None,2026-01-05 23:19:57.649118
836,0.8199999928474426,0.3766028881072998,800,800,None,2026-01-05 23:19:57.960888
837,0.8299999833106995,0.36290743947029114,800,800,None,2026-01-05 23:19:58.271231
838,0.8500000238418579,0.32818615436553955,800,800,None,2026-01-05 23:19:58.580890
839,0.7850000262260437,0.39744919538497925,800,800,None,2026-01-05 23:19:58.881514
840,0.7850000262260437,0.48675140738487244,800,800,None,2026-01-05 23:19:59.189427
841,0.8349999785423279,0.3800693154335022,800,800,None,2026-01-05 23:19:59.518964
842,0.8100000023841858,0.36244791746139526,800,800,None,2026-01-05 23:19:59.836368
843,0.8899999856948853,0.3184870183467865,800,800,None,2026-01-05 23:20:00.161441
844,0.8199999928474426,0.37254589796066284,800,800,None,2026-01-05 23:20:00.477679
845,0.7950000166893005,0.38263118267059326,800,800,None,2026-01-05 23:20:00.791970
846,0.8500000238418579,0.3345746695995331,800,800,None,2026-01-05 23:20:01.113407
847,0.8199999928474426,0.38813573122024536,800,800,None,2026-01-05 23:20:01.425975
848,0.8050000071525574,0.4224589169025421,800,800,None,2026-01-05 23:20:01.742312
849,0.7799999713897705,0.4183916747570038,800,800,None,2026-01-05 23:20:02.051532
850,0.7799999713897705,0.443144828081131,800,800,None,2026-01-05 23:20:02.357516
851,0.7699999809265137,0.5170660018920898,800,800,None,2026-01-05 23:20:02.664714
852,0.7850000262260437,0.45079049468040466,800,800,None,2026-01-05 23:20:02.969373
853,0.8100000023841858,0.39490586519241333,800,800,None,2026-01-05 23:20:03.297136
854,0.8550000190734863,0.3370150327682495,800,800,None,2026-01-05 23:20:03.609491
855,0.800000011920929,0.37766578793525696,800,800,None,2026-01-05 23:20:03.922484
856,0.8050000071525574,0.3702757656574249,800,800,None,2026-01-05 23:20:04.237874
857,0.7549999952316284,0.46032702922821045,800,800,None,2026-01-05 23:20:04.545398
858,0.800000011920929,0.42290616035461426,800,800,None,2026-01-05 23:20:04.856937
859,0.7599999904632568,0.48500365018844604,800,800,None,2026-01-05 23:20:05.165660
860,0.7699999809265137,0.470449298620224,800,800,None,2026-01-05 23:20:05.470641
861,0.8399999737739563,0.5148948431015015,800,800,None,2026-01-05 23:20:05.778580
862,0.824999988079071,0.39787086844444275,800,800,None,2026-01-05 23:20:06.088603
863,0.8199999928474426,0.4343237280845642,800,800,None,2026-01-05 23:20:06.390906
864,0.8600000143051147,0.3048350214958191,800,800,None,2026-01-05 23:20:06.693341
865,0.8399999737739563,0.3596029579639435,800,800,None,2026-01-05 23:20:07.018601
866,0.8700000047683716,0.28553327918052673,800,800,None,2026-01-05 23:20:07.333133
867,0.8149999976158142,0.3794545829296112,800,800,None,2026-01-05 23:20:07.644329
868,0.7900000214576721,0.3999922275543213,800,800,None,2026-01-05 23:20:07.955607
869,0.8399999737739563,0.3646944761276245,800,800,None,2026-01-05 23:20:08.265983
870,0.800000011920929,0.3751554787158966,800,800,None,2026-01-05 23:20:08.575562
871,0.8100000023841858,0.3743685781955719,800,800,None,2026-01-05 23:20:08.881528
872,0.800000011920929,0.4055442810058594,800,800,None,2026-01-05 23:20:09.194117
873,0.8550000190734863,0.33711913228034973,800,800,None,2026-01-05 23:20:09.498896
874,0.7850000262260437,0.4432632327079773,800,800,None,2026-01-05 23:20:09.803536
875,0.8349999785423279,0.3763715624809265,800,800,None,2026-01-05 23:20:10.114577
876,0.8450000286102295,0.3483692407608032,800,800,None,2026-01-05 23:20:10.420386
877,0.8100000023841858,0.37311306595802307,800,800,None,2026-01-05 23:20:10.750127
878,0.7950000166893005,0.46447715163230896,800,800,None,2026-01-05 23:20:11.069073
879,0.8500000238418579,0.3068690299987793,800,800,None,2026-01-05 23:20:11.380304
880,0.8149999976158142,0.4081507921218872,800,800,None,2026-01-05 23:20:11.702840
881,0.8700000047683716,0.2999698519706726,800,800,None,2026-01-05 23:20:12.017453
882,0.8399999737739563,0.3427833616733551,800,800,None,2026-01-05 23:20:12.329042
883,0.8299999833106995,0.35256698727607727,800,800,None,2026-01-05 23:20:12.642285
884,0.8149999976158142,0.3850225508213043,800,800,None,2026-01-05 23:20:12.953168
885,0.800000011920929,0.4210320711135864,800,800,None,2026-01-05 23:20:13.265279
886,0.8600000143051147,0.30960527062416077,800,800,None,2026-01-05 23:20:13.578934
887,0.7850000262260437,0.40227100253105164,800,800,None,2026-01-05 23:20:13.887611
888,0.8450000286102295,0.34183797240257263,800,800,None,2026-01-05 23:20:14.202854
889,0.7749999761581421,0.4040519595146179,800,800,None,2026-01-05 23:20:14.533834
890,0.8299999833106995,0.399872362613678,800,800,None,2026-01-05 23:20:14.848326
891,0.7749999761581421,0.4826153516769409,800,800,None,2026-01-05 23:20:15.172100
892,0.8100000023841858,0.41726821660995483,800,800,None,2026-01-05 23:20:15.493057
893,0.8399999737739563,0.355336993932724,800,800,None,2026-01-05 23:20:15.807165
894,0.8399999737739563,0.35262688994407654,800,800,None,2026-01-05 23:20:16.127858
895,0.8650000095367432,0.33841022849082947,800,800,None,2026-01-05 23:20:16.436941
896,0.8299999833106995,0.3745480477809906,800,800,None,2026-01-05 23:20:16.744828
897,0.8299999833106995,0.3691175878047943,800,800,None,2026-01-05 23:20:17.053964
898,0.8199999928474426,0.36957791447639465,800,800,None,2026-01-05 23:20:17.360909
899,0.824999988079071,0.34564247727394104,800,800,None,2026-01-05 23:20:17.667642
900,0.8149999976158142,0.3827296793460846,800,800,None,2026-01-05 23:20:17.982929
901,0.8450000286102295,0.3674565553665161,800,800,None,2026-01-05 23:20:18.320054
902,0.8399999737739563,0.3825330436229706,800,800,None,2026-01-05 23:20:18.642403
903,0.8299999833106995,0.34244248270988464,800,800,None,2026-01-05 23:20:18.959652
904,0.824999988079071,0.38252022862434387,800,800,None,2026-01-05 23:20:19.276184
905,0.8199999928474426,0.4190325438976288,800,800,None,2026-01-05 23:20:19.591239
906,0.7900000214576721,0.4096408784389496,800,800,None,2026-01-05 23:20:19.901428
907,0.7599999904632568,0.4747273623943329,800,800,None,2026-01-05 23:20:20.216072
908,0.8600000143051147,0.34147605299949646,800,800,None,2026-01-05 23:20:20.528094
909,0.7799999713897705,0.3988746702671051,800,800,None,2026-01-05 23:20:20.835057
910,0.8450000286102295,0.320150762796402,800,800,None,2026-01-05 23:20:21.168914
911,0.7799999713897705,0.41115516424179077,800,800,None,2026-01-05 23:20:21.477740
912,0.8149999976158142,0.38556423783302307,800,800,None,2026-01-05 23:20:21.785839
913,0.8100000023841858,0.4243674874305725,800,800,None,2026-01-05 23:20:22.114843
914,0.8500000238418579,0.36496078968048096,800,800,None,2026-01-05 23:20:22.428135
915,0.8399999737739563,0.33903610706329346,800,800,None,2026-01-05 23:20:22.739258
916,0.7950000166893005,0.4074863791465759,800,800,None,2026-01-05 23:20:23.056922
917,0.8100000023841858,0.3668080270290375,800,800,None,2026-01-05 23:20:23.363502
918,0.7850000262260437,0.5011087656021118,800,800,None,2026-01-05 23:20:23.672191
919,0.824999988079071,0.337821364402771,800,800,None,2026-01-05 23:20:23.980868
920,0.800000011920929,0.39223140478134155,800,800,None,2026-01-05 23:20:24.292902
921,0.7599999904632568,0.4363407492637634,800,800,None,2026-01-05 23:20:24.599607
922,0.8399999737739563,0.3563919961452484,800,800,None,2026-01-05 23:20:24.904172
923,0.7900000214576721,0.4058689475059509,800,800,None,2026-01-05 23:20:25.213123
924,0.8600000143051147,0.293914794921875,800,800,None,2026-01-05 23:20:25.514995
925,0.8600000143051147,0.3100573420524597,800,800,None,2026-01-05 23:20:25.839611
926,0.8349999785423279,0.3466358482837677,800,800,None,2026-01-05 23:20:26.161103
927,0.8349999785423279,0.38345909118652344,800,800,None,2026-01-05 23:20:26.474497
928,0.8399999737739563,0.3809715509414673,800,800,None,2026-01-05 23:20:26.793423
929,0.8050000071525574,0.3791103661060333,800,800,None,2026-01-05 23:20:27.113644
930,0.7749999761581421,0.518074095249176,800,800,None,2026-01-05 23:20:27.427023
931,0.824999988079071,0.3559294641017914,800,800,None,2026-01-05 23:20:27.731785
932,0.800000011920929,0.4435602128505707,800,800,None,2026-01-05 23:20:28.043505
933,0.8299999833106995,0.35107943415641785,800,800,None,2026-01-05 23:20:28.345908
934,0.7850000262260437,0.3850044906139374,800,800,None,2026-01-05 23:20:28.650826
935,0.75,0.5013601183891296,800,800,None,2026-01-05 23:20:28.955557
936,0.7900000214576721,0.47671353816986084,800,800,None,2026-01-05 23:20:29.262731
937,0.8349999785423279,0.37186482548713684,800,800,None,2026-01-05 23:20:29.588355
938,0.8199999928474426,0.3670070767402649,800,800,None,2026-01-05 23:20:29.903700
939,0.8399999737739563,0.3343319594860077,800,800,None,2026-01-05 23:20:30.227326
940,0.7699999809265137,0.4839048683643341,800,800,None,2026-01-05 23:20:30.543483
941,0.8199999928474426,0.42359232902526855,800,800,None,2026-01-05 23:20:30.855660
942,0.8399999737739563,0.3822705149650574,800,800,None,2026-01-05 23:20:31.172727
943,0.800000011920929,0.4406949281692505,800,800,None,2026-01-05 23:20:31.502805
944,0.7200000286102295,0.6208806037902832,800,800,None,2026-01-05 23:20:31.812680
945,0.7649999856948853,0.6459570527076721,800,800,None,2026-01-05 23:20:32.123610
946,0.7699999809265137,0.5691398978233337,800,800,None,2026-01-05 23:20:32.426958
947,0.7549999952316284,0.5474377870559692,800,800,None,2026-01-05 23:20:32.731321
948,0.8399999737739563,0.3772750198841095,800,800,None,2026-01-05 23:20:33.039806
949,0.7850000262260437,0.40226635336875916,800,800,None,2026-01-05 23:20:33.363609
950,0.8550000190734863,0.32776737213134766,800,800,None,2026-01-05 23:20:33.680909
951,0.8199999928474426,0.3840732276439667,800,800,None,2026-01-05 23:20:33.995390
952,0.8399999737739563,0.328655481338501,800,800,None,2026-01-05 23:20:34.313595
953,0.800000011920929,0.3881515562534332,800,800,None,2026-01-05 23:20:34.627652
954,0.7749999761581421,0.5062745809555054,800,800,None,2026-01-05 23:20:34.933196
955,0.8450000286102295,0.34915873408317566,800,800,None,2026-01-05 23:20:35.244512
956,0.8149999976158142,0.38482245802879333,800,800,None,2026-01-05 23:20:35.550534
957,0.7950000166893005,0.39811232686042786,800,800,None,2026-01-05 23:20:35.856615
958,0.8149999976158142,0.35921984910964966,800,800,None,2026-01-05 23:20:36.171634
959,0.800000011920929,0.35278570652008057,800,800,None,2026-01-05 23:20:36.477597
960,0.8199999928474426,0.3281599283218384,800,800,None,2026-01-05 23:20:36.781085
961,0.7749999761581421,0.40837782621383667,800,800,None,2026-01-05 23:20:37.112166
962,0.7749999761581421,0.4320857524871826,800,800,None,2026-01-05 23:20:37.429677
963,0.8299999833106995,0.4073554277420044,800,800,None,2026-01-05 23:20:37.745736
964,0.75,0.4566636383533478,800,800,None,2026-01-05 23:20:38.060130
965,0.8500000238418579,0.3286727964878082,800,800,None,2026-01-05 23:20:38.373105
966,0.7850000262260437,0.41573983430862427,800,800,None,2026-01-05 23:20:38.685108
967,0.8399999737739563,0.36771732568740845,800,800,None,2026-01-05 23:20:39.003740
968,0.8399999737739563,0.3133890628814697,800,800,None,2026-01-05 23:20:39.314971
969,0.8149999976158142,0.3377600908279419,800,800,None,2026-01-05 23:20:39.621255
970,0.8799999952316284,0.302616685628891,800,800,None,2026-01-05 23:20:39.922823
971,0.8149999976158142,0.3859208822250366,800,800,None,2026-01-05 23:20:40.235261
972,0.7799999713897705,0.48935607075691223,800,800,None,2026-01-05 23:20:40.537423
973,0.8149999976158142,0.4341357350349426,800,800,None,2026-01-05 23:20:40.864019
974,0.824999988079071,0.40921398997306824,800,800,None,2026-01-05 23:20:41.185383
975,0.7649999856948853,0.4303516149520874,800,800,None,2026-01-05 23:20:41.502646
976,0.8550000190734863,0.3932510018348694,800,800,None,2026-01-05 23:20:41.817236
977,0.7799999713897705,0.3993275463581085,800,800,None,2026-01-05 23:20:42.140279
978,0.8500000238418579,0.3035997152328491,800,800,None,2026-01-05 23:20:42.450394
979,0.824999988079071,0.36652976274490356,800,800,None,2026-01-05 23:20:42.760826
980,0.8500000238418579,0.3644796311855316,800,800,None,2026-01-05 23:20:43.069630
981,0.8050000071525574,0.441305011510849,800,800,None,2026-01-05 23:20:43.379246
982,0.7649999856948853,0.44919297099113464,800,800,None,2026-01-05 23:20:43.681449
983,0.7900000214576721,0.4262927174568176,800,800,None,2026-01-05 23:20:43.985748
984,0.8149999976158142,0.42565152049064636,800,800,None,2026-01-05 23:20:44.288543
985,0.7950000166893005,0.4479576349258423,800,800,None,2026-01-05 23:20:44.618428
986,0.8149999976158142,0.4157533645629883,800,800,None,2026-01-05 23:20:44.936140
987,0.7549999952316284,0.4321131408214569,800,800,None,2026-01-05 23:20:45.253911
988,0.800000011920929,0.4322018027305603,800,800,None,2026-01-05 23:20:45.564593
989,0.800000011920929,0.4040522277355194,800,800,None,2026-01-05 23:20:45.875107
990,0.8050000071525574,0.4586445093154907,800,800,None,2026-01-05 23:20:46.187758
991,0.8050000071525574,0.3720773458480835,800,800,None,2026-01-05 23:20:46.496193
992,0.8399999737739563,0.3517493009567261,800,800,None,2026-01-05 23:20:46.807094
993,0.8399999737739563,0.3390514850616455,800,800,None,2026-01-05 23:20:47.117226
994,0.8149999976158142,0.3920500576496124,800,800,None,2026-01-05 23:20:47.423662
995,0.8550000190734863,0.329842746257782,800,800,None,2026-01-05 23:20:47.731424
996,0.8100000023841858,0.35430702567100525,800,800,None,2026-01-05 23:20:48.042591
997,0.8050000071525574,0.3694824278354645,800,800,None,2026-01-05 23:20:48.373266
998,0.8149999976158142,0.3476005494594574,800,800,None,2026-01-05 23:20:48.688198
999,0.8299999833106995,0.373014360666275,800,800,None,2026-01-05 23:20:49.001169
